youtube_link,p1_character,p2_character
www.youtube.com/embed/bB6RUd7rSOs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Pikachu
www.youtube.com/embed/XU02l2wFBHw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Fox
www.youtube.com/embed/47EcAnJZKbo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/sUOLwInSpYQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/WRmWMsdgSVk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Ice Climbers
www.youtube.com/embed/pwiJ8jiluIA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/Eh5HrbsxKgU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Fox
www.youtube.com/embed/5FrfdTUbtS8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/KPPcqpD4Usw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/VEbxgje9yFU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Sheik
www.youtube.com/embed/hv5Yx7rd-vU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/NKPxMb97PN8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/ZEwknFmjJxI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/JcA9FQ-q1yg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/-dLid4DD28E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/-O9Cl9WWK3Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Captain Falcon
www.youtube.com/embed/9ygS75Mfzz0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/lKP6pRy9nx8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Marth
www.youtube.com/embed/vwIcKBg24Xw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Marth
www.youtube.com/embed/ZJts4rxdoKQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Bowser
www.youtube.com/embed/txG3pEIuJ8w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/c61Z816vbUA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Jigglypuff
www.youtube.com/embed/GYgGQ1VV8Nk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/Ip4EFSfW60k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/5NyuavOAQgA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/W1BEB60PLxY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/yabfb3u2n1Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/Q2qMNmcanq0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Ganondorf
www.youtube.com/embed/5cuClU2Rk94?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Samus
www.youtube.com/embed/_JpcxpHZG0E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Falco
www.youtube.com/embed/D8b-1yrxkxI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Samus
www.youtube.com/embed/7IfnVWNCp-4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Jigglypuff
www.youtube.com/embed/R5GwlvJrhCc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Sheik
www.youtube.com/embed/pA8L6S_6M8c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/aDoKRthM2Pc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/aIZg6749vpo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Jigglypuff
www.youtube.com/embed/b3BJD0i8zMo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Captain Falcon
www.youtube.com/embed/CqMXt_A44LY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Ganondorf
www.youtube.com/embed/N2ikN3SPc-g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/Kx-f24du9Fg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Luigi
www.youtube.com/embed/eA-WTPNvuA0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Captain Falcon
www.youtube.com/embed/O4HAlZ0EkXQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Luigi
www.youtube.com/embed/ZzNLeVuDRuE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/lENTIihUrUU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Luigi
www.youtube.com/embed/jmnwKm3wRKI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/gLQRXMD2m4s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Sheik
www.youtube.com/embed/0bvzNhXeNLE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/tPCriUOnUsA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Dr. Mario
www.youtube.com/embed/3nRmUkYf0Mg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Luigi
www.youtube.com/embed/ZPDDgkXqi_8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Young Link
www.youtube.com/embed/7D7tsfUaPvM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Falco
www.youtube.com/embed/xZHML3NArN4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Captain Falcon
www.youtube.com/embed/2CbjmUywUiU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/e3yMBBmYJcc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/WGID1yrMj-8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/8HD06BH24Bg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/5c8CQioeYcs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/iji1ekJefoM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Ice Climbers
www.youtube.com/embed/_HKuzNy7TiY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/IsH7_XnyixA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Falco
www.youtube.com/embed/Y83pU738tyE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/wcCpJo3Kz2o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Falco
www.youtube.com/embed/EinwrJxDYio?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/iDGRkhIhhlI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/2aVS8JNuWBc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/2DeIWnCqz0Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Fox
www.youtube.com/embed/qDymI0YKijI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/K55dZFwh6Mw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/djN0O9Qeh9I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/SItvsxbkBjc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/7LBrtXAUDl0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/l2Ahm-4FtTI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/AUfBu-4uOx8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/hu__ChWUGeo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Falco
www.youtube.com/embed/qvfbEs9eytY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/qBhOSK79Fz8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/XupUlX8htws?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/Wy2j4vAVkcQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/RDks_VMX7AM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/zJYvrkIuK2I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/kfwDGIPssnc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/F3HWDYo4sZg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/jBvdnCfI2_M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/JlMapo2JZGI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/qHYN8f81lCo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/nKDGi2RWCR0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Marth
www.youtube.com/embed/g6CaDytIPdA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Falco
www.youtube.com/embed/esb3xMG2Lxw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/UIQE7AyyRAQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Ganondorf
www.youtube.com/embed/irrsAyvJ_CE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Jigglypuff
www.youtube.com/embed/yQFpah6TpiI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Jigglypuff
www.youtube.com/embed/c4ppnTO1Du8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/Yx9w4PXG_Kk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/e4r9suBcO7k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Ice Climbers
www.youtube.com/embed/Ow7QcKCEFQk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/kF08GH9-bVk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/ZHzxGBdN7Ug?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Jigglypuff
www.youtube.com/embed/qhIPB6MLLso?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/_bgq-k9S2Ok?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/TrLPvMEZYtc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/YcrjhqHk-rM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ganondorf
www.youtube.com/embed/vq4q_jbYglI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/ikVPMs-FB2A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Falco
www.youtube.com/embed/0x_LyFUeNNc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/9tg_3W5JQJ8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Pikachu
www.youtube.com/embed/leIqpqmdWzY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Sheik
www.youtube.com/embed/WYaY64RfGAo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Jigglypuff
www.youtube.com/embed/1-Yr8VW4Ulo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Marth
www.youtube.com/embed/E2AlQ4xufTQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Peach
www.youtube.com/embed/qiA4zJgEvqg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Falco
www.youtube.com/embed/O8_RXVv8nQc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Link
www.youtube.com/embed/5Uoq4e4cJFI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/ufvPtdoli6w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/rEXBHBqnRAU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Falco
www.youtube.com/embed/Vc0dKSH0xY4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Captain Falcon
www.youtube.com/embed/wwGgxqjB1Fk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/WoGRWRLgVm8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Falco
www.youtube.com/embed/QP131z9PKX8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/M5DD_SLCmrU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Ganondorf
www.youtube.com/embed/4lfYc-yYCYs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/LYJnWJ0iBk4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/qNpS0PCwb0E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Ganondorf
www.youtube.com/embed/9Jexog2w28g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Peach
www.youtube.com/embed/sODFmSNfP1o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Fox
www.youtube.com/embed/RDAPjHF7oko?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Marth
www.youtube.com/embed/881C4NbeeqI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/JnyFrsTveIE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Captain Falcon
www.youtube.com/embed/pb0_5gzozrA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/0yJF_VsoXMk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Samus
www.youtube.com/embed/jEfcnR1rL50?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Peach
www.youtube.com/embed/Xa6SyPWhD7E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/NroPH4owFD8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Pikachu
www.youtube.com/embed/xcHSHFGUnRs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Zelda
www.youtube.com/embed/XebYAYEYZlg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Jigglypuff
www.youtube.com/embed/tCmoxR5fFz8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/oZ6CwPps5ag?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/4iCssJflbnA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Falco
www.youtube.com/embed/JNw0DFkNwJ4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/-oPVweqI_wY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/2zzLtgtzfUM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/H1BLVcEY2pY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/ZkQKFyiYiM0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/-IEPDJIZf24?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/jbAtRV97jm4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Ness
www.youtube.com/embed/fBAoTmit0h8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/cabpkCXg338?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/c_ywv2yk0C4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/vQEEfHK3fTU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/GtWRjDKo0YM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/WrDLy6cQtro?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/PrdL-Yot_Hs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/ISZnwAIexfM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Captain Falcon
www.youtube.com/embed/GhYxU_i2LfA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/IRidsr_aknU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/ZvuggsmdZLM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/68CgQJMYEoY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Ice Climbers
www.youtube.com/embed/QVTLo-iIJ9k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/XfKShg8VrF0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/8YLVinzfF6A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Ice Climbers
www.youtube.com/embed/PEx19VtY7Fk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Captain Falcon
www.youtube.com/embed/dowJhi4efXE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/RH8YrQJfwew?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/Dg3BYnM9_0k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/Qhv1zi9lML8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dr. Mario,Peach
www.youtube.com/embed/38EXis5cWJU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/aS5nboWJyM8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Ice Climbers
www.youtube.com/embed/8-eLEta713c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/u1db9ZCqsqY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Ice Climbers
www.youtube.com/embed/IXhNLSjsk98?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/kNcEuGB1Vbc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/8D6_x-ARjOc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/-1J5VB6q-uE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
